Time,Hour_of_Year,Hour_of_Day,Month,Temperature,Wind_Speed,Wind_Direction,DNI,DHI,GHI,Precipitable_Water,Streamflow_m3_s,Base_Load_kW,Lighting_Plugs_kW,Induction_Range_kW,Total_Electrical_Load_kW,DHW_Demand_Liters
2024-10-21 11:00:00,7068,11,10,,,,,,,,0.005,0.39,0.08,0.0,0.47,0.0
2024-10-21 12:00:00,7069,12,10,,,,,,,,0.005,0.39,0.07,0.0,0.46,0.0
2024-10-21 13:00:00,7070,13,10,,,,,,,,0.005,0.39,0.07,0.0,0.46,0.0
2024-10-21 14:00:00,7071,14,10,,,,,,,,0.005,0.4,0.04,0.0,0.44,0.0
2024-10-21 15:00:00,7072,15,10,,,,,,,,0.005,0.36,0.14,0.0,0.5,0.0
2024-10-21 16:00:00,7073,16,10,,,,,,,,0.005,0.36,0.24,0.0,0.6,0.0
2024-10-21 17:00:00,7074,17,10,,,,,,,,0.005,0.35,0.44,2.36,3.15,24.5
2024-10-21 18:00:00,7075,18,10,,,,,,,,0.005,0.39,0.56,2.22,3.17,25.9
2024-10-21 19:00:00,7076,19,10,,,,,,,,0.005,0.38,0.68,1.06,2.12,22.8
2024-10-21 20:00:00,7077,20,10,,,,,,,,0.005,0.4,0.63,0.0,1.02,0.0
2024-10-21 21:00:00,7078,21,10,,,,,,,,0.005,0.39,0.38,0.0,0.76,0.0
2024-10-21 22:00:00,7079,22,10,,,,,,,,0.005,0.35,0.25,0.0,0.6,0.0
2024-10-21 23:00:00,7080,23,10,,,,,,,,0.005,0.36,0.15,0.0,0.51,0.0
2024-10-22 00:00:00,7081,0,10,,,,,,,,0.005,0.35,0.04,0.0,0.4,0.0
2024-10-22 01:00:00,7082,1,10,,,,,,,,0.005,0.35,0.08,0.0,0.43,0.0
2024-10-22 02:00:00,7083,2,10,,,,,,,,0.005,0.36,0.09,0.0,0.45,0.0
2024-10-22 03:00:00,7084,3,10,,,,,,,,0.005,0.38,0.07,0.0,0.44,0.0
2024-10-22 04:00:00,7085,4,10,,,,,,,,0.005,0.39,0.1,0.0,0.49,0.0
2024-10-22 05:00:00,7086,5,10,,,,,,,,0.005,0.38,0.24,0.0,0.62,0.0
2024-10-22 06:00:00,7087,6,10,,,,,,,,0.005,0.36,0.33,0.83,1.52,21.0
2024-10-22 07:00:00,7088,7,10,,,,,,,,0.005,0.37,0.46,0.28,1.11,25.6
2024-10-22 08:00:00,7089,8,10,,,,,,,,0.005,0.36,0.35,0.22,0.93,16.6
2024-10-22 09:00:00,7090,9,10,,,,,,,,0.005,0.38,0.26,0.0,0.64,0.0
2024-10-22 10:00:00,7091,10,10,,,,,,,,0.005,0.38,0.11,0.0,0.49,0.0
2024-10-22 11:00:00,7092,11,10,,,,,,,,0.011,0.37,0.1,0.0,0.47,0.0
2024-10-22 12:00:00,7093,12,10,,,,,,,,0.005,0.36,0.03,0.0,0.39,0.0
2024-10-22 13:00:00,7094,13,10,,,,,,,,0.005,0.39,0.06,0.0,0.44,0.0
2024-10-22 14:00:00,7095,14,10,,,,,,,,0.005,0.36,0.05,0.0,0.41,0.0
2024-10-22 15:00:00,7096,15,10,,,,,,,,0.005,0.4,0.16,0.0,0.56,0.0
2024-10-22 16:00:00,7097,16,10,,,,,,,,0.005,0.37,0.24,0.0,0.61,0.0
2024-10-22 17:00:00,7098,17,10,,,,,,,,0.005,0.35,0.38,2.22,2.95,3.2
2024-10-22 18:00:00,7099,18,10,,,,,,,,0.005,0.38,0.55,2.42,3.35,1.7
2024-10-22 19:00:00,7100,19,10,,,,,,,,0.005,0.38,0.68,0.76,1.81,19.1
2024-10-22 20:00:00,7101,20,10,,,,,,,,0.005,0.37,0.54,0.0,0.91,0.0
2024-10-22 21:00:00,7102,21,10,,,,,,,,0.005,0.36,0.41,0.0,0.77,0.0
2024-10-22 22:00:00,7103,22,10,,,,,,,,0.005,0.38,0.22,0.0,0.6,0.0
2024-10-22 23:00:00,7104,23,10,,,,,,,,0.005,0.36,0.17,0.0,0.54,0.0
2024-10-23 00:00:00,7105,0,10,,,,,,,,0.005,0.35,0.02,0.0,0.38,0.0
2024-10-23 01:00:00,7106,1,10,,,,,,,,0.005,0.4,0.02,0.0,0.41,0.0
2024-10-23 02:00:00,7107,2,10,,,,,,,,0.005,0.36,0.05,0.0,0.4,0.0
2024-10-23 03:00:00,7108,3,10,,,,,,,,0.008,0.36,0.08,0.0,0.44,0.0
2024-10-23 04:00:00,7109,4,10,,,,,,,,0.005,0.36,0.12,0.0,0.48,0.0
2024-10-23 05:00:00,7110,5,10,,,,,,,,0.005,0.36,0.23,0.0,0.59,0.0
2024-10-23 06:00:00,7111,6,10,,,,,,,,0.005,0.36,0.35,0.39,1.11,42.8
2024-10-23 07:00:00,7112,7,10,,,,,,,,0.005,0.36,0.4,0.99,1.75,11.3
2024-10-23 08:00:00,7113,8,10,,,,,,,,0.005,0.39,0.39,0.52,1.29,20.6
2024-10-23 09:00:00,7114,9,10,,,,,,,,0.022,0.39,0.25,0.0,0.64,0.0
2024-10-23 10:00:00,7115,10,10,,,,,,,,0.005,0.35,0.09,0.0,0.44,0.0
2024-10-23 11:00:00,7116,11,10,,,,,,,,0.005,0.36,0.03,0.0,0.38,0.0
2024-10-23 12:00:00,7117,12,10,,,,,,,,0.005,0.39,0.03,0.0,0.42,0.0
2024-10-23 13:00:00,7118,13,10,,,,,,,,0.005,0.38,0.06,0.0,0.44,0.0
2024-10-23 14:00:00,7119,14,10,,,,,,,,0.005,0.36,0.1,0.0,0.46,0.0
2024-10-23 15:00:00,7120,15,10,,,,,,,,0.005,0.39,0.15,0.0,0.54,0.0
2024-10-23 16:00:00,7121,16,10,,,,,,,,0.005,0.39,0.25,0.0,0.64,0.0
2024-10-23 17:00:00,7122,17,10,,,,,,,,0.005,0.39,0.45,2.4,3.24,9.1
2024-10-23 18:00:00,7123,18,10,,,,,,,,0.005,0.35,0.61,2.27,3.23,25.6
2024-10-23 19:00:00,7124,19,10,,,,,,,,0.005,0.39,0.62,2.3,3.31,21.9
2024-10-23 20:00:00,7125,20,10,,,,,,,,0.005,0.37,0.6,0.0,0.97,0.0
2024-10-23 21:00:00,7126,21,10,,,,,,,,0.005,0.36,0.39,0.0,0.75,0.0
2024-10-23 22:00:00,7127,22,10,,,,,,,,0.005,0.37,0.29,0.0,0.67,0.0
2024-10-23 23:00:00,7128,23,10,,,,,,,,0.005,0.36,0.11,0.0,0.47,0.0
2024-10-24 00:00:00,7129,0,10,,,,,,,,0.005,0.39,0.01,0.0,0.4,0.0
2024-10-24 01:00:00,7130,1,10,,,,,,,,0.005,0.38,0.06,0.0,0.44,0.0
2024-10-24 02:00:00,7131,2,10,,,,,,,,0.005,0.38,0.06,0.0,0.45,0.0
2024-10-24 03:00:00,7132,3,10,,,,,,,,0.005,0.35,0.09,0.0,0.44,0.0
2024-10-24 04:00:00,7133,4,10,,,,,,,,0.005,0.37,0.13,0.0,0.5,0.0
2024-10-24 05:00:00,7134,5,10,,,,,,,,0.005,0.38,0.26,0.0,0.65,0.0
2024-10-24 06:00:00,7135,6,10,,,,,,,,0.005,0.36,0.4,0.92,1.68,28.3
2024-10-24 07:00:00,7136,7,10,,,,,,,,0.005,0.38,0.49,0.6,1.46,29.5
2024-10-24 08:00:00,7137,8,10,,,,,,,,0.005,0.36,0.41,0.87,1.65,8.4
2024-10-24 09:00:00,7138,9,10,,,,,,,,0.033,0.36,0.19,0.0,0.55,0.0
2024-10-24 10:00:00,7139,10,10,,,,,,,,0.011,0.36,0.07,0.0,0.43,0.0
2024-10-24 11:00:00,7140,11,10,,,,,,,,0.005,0.36,0.07,0.0,0.43,0.0
2024-10-24 12:00:00,7141,12,10,,,,,,,,0.005,0.39,0.04,0.0,0.43,0.0
2024-10-24 13:00:00,7142,13,10,,,,,,,,0.005,0.35,0.01,0.0,0.36,0.0
2024-10-24 14:00:00,7143,14,10,,,,,,,,0.007,0.36,0.11,0.0,0.47,0.0
2024-10-24 15:00:00,7144,15,10,,,,,,,,0.005,0.4,0.1,0.0,0.5,0.0
2024-10-24 16:00:00,7145,16,10,,,,,,,,0.005,0.37,0.24,0.0,0.61,0.0
2024-10-24 17:00:00,7146,17,10,,,,,,,,0.022,0.37,0.44,0.62,1.43,28.8
2024-10-24 18:00:00,7147,18,10,,,,,,,,0.005,0.39,0.59,2.38,3.36,4.9
2024-10-24 19:00:00,7148,19,10,,,,,,,,0.007,0.39,0.7,2.49,3.57,29.7
2024-10-24 20:00:00,7149,20,10,,,,,,,,0.005,0.35,0.61,0.0,0.96,0.0
2024-10-24 21:00:00,7150,21,10,,,,,,,,0.005,0.36,0.45,0.0,0.8,0.0
2024-10-24 22:00:00,7151,22,10,,,,,,,,0.005,0.37,0.27,0.0,0.65,0.0
2024-10-24 23:00:00,7152,23,10,,,,,,,,0.005,0.37,0.16,0.0,0.53,0.0
2024-10-25 00:00:00,7153,0,10,,,,,,,,0.005,0.36,0.06,0.0,0.42,0.0
2024-10-25 01:00:00,7154,1,10,,,,,,,,0.005,0.36,0.08,0.0,0.44,0.0
2024-10-25 02:00:00,7155,2,10,,,,,,,,0.005,0.39,0.06,0.0,0.45,0.0
2024-10-25 03:00:00,7156,3,10,,,,,,,,0.005,0.37,0.05,0.0,0.42,0.0
2024-10-25 04:00:00,7157,4,10,,,,,,,,0.005,0.39,0.11,0.0,0.5,0.0
2024-10-25 05:00:00,7158,5,10,,,,,,,,0.005,0.39,0.22,0.0,0.61,0.0
2024-10-25 06:00:00,7159,6,10,,,,,,,,0.005,0.37,0.42,0.21,1.0,3.8
2024-10-25 07:00:00,7160,7,10,,,,,,,,0.017,0.39,0.45,0.25,1.09,48.3
2024-10-25 08:00:00,7161,8,10,,,,,,,,0.007,0.38,0.4,0.93,1.71,6.8
2024-10-25 09:00:00,7162,9,10,,,,,,,,0.005,0.35,0.22,0.0,0.58,0.0
2024-10-25 10:00:00,7163,10,10,,,,,,,,0.005,0.36,0.1,0.0,0.46,0.0
2024-10-25 11:00:00,7164,11,10,,,,,,,,0.005,0.36,0.1,0.0,0.46,0.0
2024-10-25 12:00:00,7165,12,10,,,,,,,,0.015,0.35,0.07,0.0,0.42,0.0
2024-10-25 13:00:00,7166,13,10,,,,,,,,0.005,0.38,0.09,0.0,0.48,0.0
2024-10-25 14:00:00,7167,14,10,,,,,,,,0.005,0.39,0.12,0.0,0.5,0.0
2024-10-25 15:00:00,7168,15,10,,,,,,,,0.005,0.39,0.15,0.0,0.54,0.0
2024-10-25 16:00:00,7169,16,10,,,,,,,,0.005,0.37,0.21,0.0,0.59,0.0
2024-10-25 17:00:00,7170,17,10,,,,,,,,0.005,0.37,0.45,1.92,2.74,13.4
2024-10-25 18:00:00,7171,18,10,,,,,,,,0.005,0.38,0.54,2.17,3.1,10.1
2024-10-25 19:00:00,7172,19,10,,,,,,,,0.005,0.39,0.61,1.47,2.47,18.3
2024-10-25 20:00:00,7173,20,10,,,,,,,,0.005,0.39,0.57,0.0,0.96,0.0
2024-10-25 21:00:00,7174,21,10,,,,,,,,0.005,0.38,0.37,0.0,0.75,0.0
2024-10-25 22:00:00,7175,22,10,,,,,,,,0.005,0.36,0.2,0.0,0.56,0.0
2024-10-25 23:00:00,7176,23,10,,,,,,,,0.005,0.35,0.18,0.0,0.53,0.0
2024-10-26 00:00:00,7177,0,10,,,,,,,,0.005,0.37,0.07,0.0,0.45,0.0
2024-10-26 01:00:00,7178,1,10,,,,,,,,0.005,0.37,0.08,0.0,0.44,0.0
2024-10-26 02:00:00,7179,2,10,,,,,,,,0.005,0.4,0.09,0.0,0.48,0.0
2024-10-26 03:00:00,7180,3,10,,,,,,,,0.005,0.4,0.02,0.0,0.41,0.0
2024-10-26 04:00:00,7181,4,10,,,,,,,,0.005,0.35,0.1,0.0,0.45,0.0
2024-10-26 05:00:00,7182,5,10,,,,,,,,0.005,0.4,0.25,0.0,0.65,0.0
2024-10-26 06:00:00,7183,6,10,,,,,,,,0.005,0.37,0.4,1.14,1.91,35.5
2024-10-26 07:00:00,7184,7,10,,,,,,,,0.009,0.39,0.41,0.33,1.13,39.5
2024-10-26 08:00:00,7185,8,10,,,,,,,,0.005,0.36,0.41,0.57,1.34,43.4
2024-10-26 09:00:00,7186,9,10,,,,,,,,0.005,0.39,0.25,0.0,0.64,0.0
2024-10-26 10:00:00,7187,10,10,,,,,,,,0.005,0.36,0.09,0.0,0.45,0.0
2024-10-26 11:00:00,7188,11,10,,,,,,,,0.017,0.39,0.11,0.0,0.49,0.0
2024-10-26 12:00:00,7189,12,10,,,,,,,,0.005,0.39,0.08,0.0,0.47,0.0
2024-10-26 13:00:00,7190,13,10,,,,,,,,0.042,0.35,0.02,0.0,0.37,0.0
2024-10-26 14:00:00,7191,14,10,,,,,,,,0.008,0.38,0.06,0.0,0.44,0.0
2024-10-26 15:00:00,7192,15,10,,,,,,,,0.005,0.38,0.12,0.0,0.5,0.0
2024-10-26 16:00:00,7193,16,10,,,,,,,,0.005,0.39,0.29,0.0,0.68,0.0
2024-10-26 17:00:00,7194,17,10,,,,,,,,0.005,0.38,0.41,0.69,1.49,26.2
2024-10-26 18:00:00,7195,18,10,,,,,,,,0.005,0.35,0.58,1.45,2.38,28.8
2024-10-26 19:00:00,7196,19,10,,,,,,,,0.005,0.37,0.62,2.3,3.29,16.2
2024-10-26 20:00:00,7197,20,10,,,,,,,,0.005,0.39,0.56,0.0,0.95,0.0
2024-10-26 21:00:00,7198,21,10,,,,,,,,0.005,0.38,0.39,0.0,0.77,0.0
2024-10-26 22:00:00,7199,22,10,,,,,,,,0.005,0.36,0.28,0.0,0.64,0.0
2024-10-26 23:00:00,7200,23,10,,,,,,,,0.005,0.36,0.12,0.0,0.48,0.0
2024-10-27 00:00:00,7201,0,10,,,,,,,,0.005,0.37,0.04,0.0,0.4,0.0
2024-10-27 01:00:00,7202,1,10,,,,,,,,0.005,0.38,0.06,0.0,0.43,0.0
2024-10-27 02:00:00,7203,2,10,,,,,,,,0.022,0.37,0.03,0.0,0.39,0.0
2024-10-27 03:00:00,7204,3,10,,,,,,,,0.005,0.36,0.02,0.0,0.38,0.0
2024-10-27 04:00:00,7205,4,10,,,,,,,,0.006,0.38,0.11,0.0,0.49,0.0
2024-10-27 05:00:00,7206,5,10,,,,,,,,0.01,0.39,0.2,0.0,0.59,0.0
2024-10-27 06:00:00,7207,6,10,,,,,,,,0.005,0.38,0.37,0.99,1.74,5.1
2024-10-27 07:00:00,7208,7,10,,,,,,,,0.029,0.36,0.47,0.32,1.14,16.4
2024-10-27 08:00:00,7209,8,10,,,,,,,,0.005,0.35,0.41,0.5,1.26,10.8
2024-10-27 09:00:00,7210,9,10,,,,,,,,0.005,0.38,0.2,0.0,0.58,0.0
2024-10-27 10:00:00,7211,10,10,,,,,,,,0.005,0.4,0.14,0.0,0.54,0.0
2024-10-27 11:00:00,7212,11,10,,,,,,,,0.005,0.36,0.08,0.0,0.43,0.0
2024-10-27 12:00:00,7213,12,10,,,,,,,,0.005,0.38,0.1,0.0,0.48,0.0
2024-10-27 13:00:00,7214,13,10,,,,,,,,0.005,0.37,0.06,0.0,0.44,0.0
2024-10-27 14:00:00,7215,14,10,,,,,,,,0.005,0.39,0.1,0.0,0.49,0.0
2024-10-27 15:00:00,7216,15,10,,,,,,,,0.01,0.35,0.09,0.0,0.44,0.0
2024-10-27 16:00:00,7217,16,10,,,,,,,,0.005,0.37,0.2,0.0,0.57,0.0
2024-10-27 17:00:00,7218,17,10,,,,,,,,0.005,0.36,0.37,1.39,2.13,12.5
2024-10-27 18:00:00,7219,18,10,,,,,,,,0.005,0.36,0.62,1.18,2.16,9.4
2024-10-27 19:00:00,7220,19,10,,,,,,,,0.005,0.39,0.62,1.77,2.77,14.8
2024-10-27 20:00:00,7221,20,10,,,,,,,,0.005,0.36,0.55,0.0,0.91,0.0
2024-10-27 21:00:00,7222,21,10,,,,,,,,0.005,0.37,0.37,0.0,0.74,0.0
2024-10-27 22:00:00,7223,22,10,,,,,,,,0.005,0.39,0.28,0.0,0.68,0.0
2024-10-27 23:00:00,7224,23,10,,,,,,,,0.005,0.39,0.09,0.0,0.48,0.0
2024-10-28 00:00:00,7225,0,10,,,,,,,,0.005,0.38,0.07,0.0,0.45,0.0
2024-10-28 01:00:00,7226,1,10,,,,,,,,0.01,0.37,0.04,0.0,0.4,0.0
2024-10-28 02:00:00,7227,2,10,,,,,,,,0.008,0.38,0.03,0.0,0.41,0.0
2024-10-28 03:00:00,7228,3,10,,,,,,,,0.005,0.36,0.09,0.0,0.45,0.0
2024-10-28 04:00:00,7229,4,10,,,,,,,,0.005,0.38,0.09,0.0,0.47,0.0
2024-10-28 05:00:00,7230,5,10,,,,,,,,0.005,0.36,0.17,0.0,0.53,0.0
2024-10-28 06:00:00,7231,6,10,,,,,,,,0.005,0.36,0.34,0.44,1.14,2.6
2024-10-28 07:00:00,7232,7,10,,,,,,,,0.005,0.39,0.44,0.71,1.54,34.3
2024-10-28 08:00:00,7233,8,10,,,,,,,,0.005,0.39,0.33,0.35,1.07,8.3
2024-10-28 09:00:00,7234,9,10,,,,,,,,0.005,0.39,0.17,0.0,0.57,0.0
2024-10-28 10:00:00,7235,10,10,,,,,,,,0.005,0.35,0.08,0.0,0.43,0.0
2024-10-28 11:00:00,7236,11,10,,,,,,,,0.005,0.36,0.07,0.0,0.42,0.0
2024-10-28 12:00:00,7237,12,10,,,,,,,,0.009,0.4,0.07,0.0,0.47,0.0
2024-10-28 13:00:00,7238,13,10,,,,,,,,0.005,0.37,0.07,0.0,0.44,0.0
2024-10-28 14:00:00,7239,14,10,,,,,,,,0.005,0.39,0.03,0.0,0.41,0.0
2024-10-28 15:00:00,7240,15,10,,,,,,,,0.005,0.37,0.13,0.0,0.49,0.0
2024-10-28 16:00:00,7241,16,10,,,,,,,,0.005,0.36,0.24,0.0,0.6,0.0
2024-10-28 17:00:00,7242,17,10,,,,,,,,0.005,0.4,0.39,2.44,3.22,23.1
2024-10-28 18:00:00,7243,18,10,,,,,,,,0.005,0.36,0.59,1.64,2.59,1.1
2024-10-28 19:00:00,7244,19,10,,,,,,,,0.005,0.38,0.63,1.57,2.57,22.4
2024-10-28 20:00:00,7245,20,10,,,,,,,,0.005,0.37,0.63,0.0,1.0,0.0
2024-10-28 21:00:00,7246,21,10,,,,,,,,0.005,0.4,0.43,0.0,0.83,0.0
2024-10-28 22:00:00,7247,22,10,,,,,,,,0.005,0.39,0.29,0.0,0.68,0.0
2024-10-28 23:00:00,7248,23,10,,,,,,,,0.005,0.36,0.09,0.0,0.45,0.0
2024-10-29 00:00:00,7249,0,10,,,,,,,,0.005,0.37,0.04,0.0,0.41,0.0
2024-10-29 01:00:00,7250,1,10,,,,,,,,0.005,0.38,0.01,0.0,0.39,0.0
2024-10-29 02:00:00,7251,2,10,,,,,,,,0.037,0.35,0.06,0.0,0.42,0.0
2024-10-29 03:00:00,7252,3,10,,,,,,,,0.007,0.37,0.03,0.0,0.39,0.0
2024-10-29 04:00:00,7253,4,10,,,,,,,,0.023,0.38,0.08,0.0,0.47,0.0
2024-10-29 05:00:00,7254,5,10,,,,,,,,0.005,0.35,0.22,0.0,0.57,0.0
2024-10-29 06:00:00,7255,6,10,,,,,,,,0.005,0.37,0.42,0.71,1.49,10.4
2024-10-29 07:00:00,7256,7,10,,,,,,,,0.014,0.38,0.49,0.86,1.74,23.7
2024-10-29 08:00:00,7257,8,10,,,,,,,,0.005,0.36,0.37,0.69,1.42,6.5
2024-10-29 09:00:00,7258,9,10,,,,,,,,0.005,0.36,0.2,0.0,0.56,0.0
2024-10-29 10:00:00,7259,10,10,,,,,,,,0.005,0.36,0.09,0.0,0.45,0.0
2024-10-29 11:00:00,7260,11,10,,,,,,,,0.005,0.39,0.11,0.0,0.5,0.0
2024-10-29 12:00:00,7261,12,10,,,,,,,,0.013,0.39,0.08,0.0,0.47,0.0
2024-10-29 13:00:00,7262,13,10,,,,,,,,0.005,0.39,0.06,0.0,0.45,0.0
2024-10-29 14:00:00,7263,14,10,,,,,,,,0.005,0.39,0.04,0.0,0.43,0.0
2024-10-29 15:00:00,7264,15,10,,,,,,,,0.005,0.36,0.1,0.0,0.45,0.0
2024-10-29 16:00:00,7265,16,10,,,,,,,,0.005,0.38,0.28,0.0,0.66,0.0
2024-10-29 17:00:00,7266,17,10,,,,,,,,0.005,0.37,0.46,1.44,2.27,4.2
2024-10-29 18:00:00,7267,18,10,,,,,,,,0.005,0.37,0.61,1.33,2.3,23.2
2024-10-29 19:00:00,7268,19,10,,,,,,,,0.005,0.37,0.64,1.34,2.35,2.4
2024-10-29 20:00:00,7269,20,10,,,,,,,,0.005,0.38,0.55,0.0,0.93,0.0
2024-10-29 21:00:00,7270,21,10,,,,,,,,0.005,0.37,0.38,0.0,0.75,0.0
2024-10-29 22:00:00,7271,22,10,,,,,,,,0.006,0.36,0.21,0.0,0.57,0.0
2024-10-29 23:00:00,7272,23,10,,,,,,,,0.005,0.38,0.12,0.0,0.5,0.0
2024-10-30 00:00:00,7273,0,10,,,,,,,,0.017,0.35,0.07,0.0,0.43,0.0
2024-10-30 01:00:00,7274,1,10,,,,,,,,0.005,0.36,0.07,0.0,0.43,0.0
2024-10-30 02:00:00,7275,2,10,,,,,,,,0.005,0.39,0.05,0.0,0.43,0.0
2024-10-30 03:00:00,7276,3,10,,,,,,,,0.005,0.36,0.05,0.0,0.41,0.0
2024-10-30 04:00:00,7277,4,10,,,,,,,,0.005,0.4,0.09,0.0,0.49,0.0
2024-10-30 05:00:00,7278,5,10,,,,,,,,0.005,0.39,0.24,0.0,0.64,0.0
2024-10-30 06:00:00,7279,6,10,,,,,,,,0.005,0.37,0.33,0.32,1.02,34.6
2024-10-30 07:00:00,7280,7,10,,,,,,,,0.005,0.39,0.41,0.23,1.04,42.9
2024-10-30 08:00:00,7281,8,10,,,,,,,,0.005,0.36,0.33,1.18,1.87,33.4
2024-10-30 09:00:00,7282,9,10,,,,,,,,0.005,0.36,0.26,0.0,0.62,0.0
2024-10-30 10:00:00,7283,10,10,,,,,,,,0.007,0.39,0.06,0.0,0.45,0.0
2024-10-30 11:00:00,7284,11,10,,,,,,,,0.005,0.39,0.08,0.0,0.47,0.0
2024-10-30 12:00:00,7285,12,10,,,,,,,,0.077,0.39,0.05,0.0,0.44,0.0
2024-10-30 13:00:00,7286,13,10,,,,,,,,0.008,0.39,0.02,0.0,0.41,0.0
2024-10-30 14:00:00,7287,14,10,,,,,,,,0.007,0.38,0.07,0.0,0.45,0.0
2024-10-30 15:00:00,7288,15,10,,,,,,,,0.005,0.35,0.11,0.0,0.46,0.0
2024-10-30 16:00:00,7289,16,10,,,,,,,,0.005,0.39,0.24,0.0,0.63,0.0
2024-10-30 17:00:00,7290,17,10,,,,,,,,0.011,0.36,0.45,2.44,3.25,4.3
2024-10-30 18:00:00,7291,18,10,,,,,,,,0.033,0.36,0.55,1.06,1.97,21.1
2024-10-30 19:00:00,7292,19,10,,,,,,,,0.005,0.39,0.63,1.46,2.47,19.0
2024-10-30 20:00:00,7293,20,10,,,,,,,,0.005,0.35,0.61,0.0,0.96,0.0
2024-10-30 21:00:00,7294,21,10,,,,,,,,0.005,0.37,0.43,0.0,0.8,0.0
2024-10-30 22:00:00,7295,22,10,,,,,,,,0.014,0.36,0.21,0.0,0.58,0.0
2024-10-30 23:00:00,7296,23,10,,,,,,,,0.005,0.37,0.17,0.0,0.54,0.0
2024-10-31 00:00:00,7297,0,10,,,,,,,,0.005,0.37,0.05,0.0,0.42,0.0
2024-10-31 01:00:00,7298,1,10,,,,,,,,0.005,0.36,0.09,0.0,0.45,0.0
2024-10-31 02:00:00,7299,2,10,,,,,,,,0.008,0.39,0.0,0.0,0.39,0.0
2024-10-31 03:00:00,7300,3,10,,,,,,,,0.008,0.36,0.05,0.0,0.42,0.0
2024-10-31 04:00:00,7301,4,10,,,,,,,,0.005,0.37,0.1,0.0,0.47,0.0
2024-10-31 05:00:00,7302,5,10,,,,,,,,0.021,0.35,0.2,0.0,0.55,0.0
2024-10-31 06:00:00,7303,6,10,,,,,,,,0.005,0.35,0.35,0.9,1.61,23.2
2024-10-31 07:00:00,7304,7,10,,,,,,,,0.005,0.38,0.42,1.07,1.87,45.7
2024-10-31 08:00:00,7305,8,10,,,,,,,,0.005,0.37,0.38,0.2,0.96,44.7
2024-10-31 09:00:00,7306,9,10,,,,,,,,0.007,0.37,0.26,0.0,0.63,0.0
2024-10-31 10:00:00,7307,10,10,,,,,,,,0.015,0.38,0.13,0.0,0.51,0.0
2024-10-31 11:00:00,7308,11,10,,,,,,,,0.009,0.39,0.04,0.0,0.43,0.0
2024-10-31 12:00:00,7309,12,10,,,,,,,,0.005,0.36,0.06,0.0,0.42,0.0
2024-10-31 13:00:00,7310,13,10,,,,,,,,0.005,0.35,0.08,0.0,0.43,0.0
2024-10-31 14:00:00,7311,14,10,,,,,,,,0.005,0.37,0.08,0.0,0.45,0.0
2024-10-31 15:00:00,7312,15,10,,,,,,,,0.005,0.38,0.14,0.0,0.52,0.0
2024-10-31 16:00:00,7313,16,10,,,,,,,,0.006,0.35,0.25,0.0,0.61,0.0
2024-10-31 17:00:00,7314,17,10,,,,,,,,0.005,0.36,0.43,0.74,1.53,8.2
2024-10-31 18:00:00,7315,18,10,,,,,,,,0.005,0.39,0.57,1.44,2.41,15.6
2024-10-31 19:00:00,7316,19,10,,,,,,,,0.007,0.35,0.67,1.17,2.2,24.3
2024-10-31 20:00:00,7317,20,10,,,,,,,,0.005,0.39,0.62,0.0,1.01,0.0
2024-10-31 21:00:00,7318,21,10,,,,,,,,0.007,0.38,0.39,0.0,0.78,0.0
2024-10-31 22:00:00,7319,22,10,,,,,,,,0.022,0.4,0.23,0.0,0.62,0.0
2024-10-31 23:00:00,7320,23,10,,,,,,,,0.005,0.36,0.12,0.0,0.48,0.0
2024-11-01 00:00:00,7321,0,11,,,,,,,,0.005,0.36,0.02,0.0,0.38,0.0
2024-11-01 01:00:00,7322,1,11,,,,,,,,0.005,0.38,0.1,0.0,0.47,0.0
2024-11-01 02:00:00,7323,2,11,,,,,,,,0.005,0.37,0.05,0.0,0.42,0.0
2024-11-01 03:00:00,7324,3,11,,,,,,,,0.005,0.38,0.04,0.0,0.43,0.0
2024-11-01 04:00:00,7325,4,11,,,,,,,,0.005,0.38,0.11,0.0,0.5,0.0
2024-11-01 05:00:00,7326,5,11,,,,,,,,0.005,0.35,0.24,0.0,0.59,0.0
2024-11-01 06:00:00,7327,6,11,,,,,,,,0.005,0.38,0.35,1.01,1.74,50.0
2024-11-01 07:00:00,7328,7,11,,,,,,,,0.009,0.38,0.42,1.13,1.94,49.8
2024-11-01 08:00:00,7329,8,11,,,,,,,,0.005,0.37,0.42,0.41,1.2,44.5
2024-11-01 09:00:00,7330,9,11,,,,,,,,0.005,0.39,0.26,0.0,0.66,0.0
2024-11-01 10:00:00,7331,10,11,,,,,,,,0.012,0.37,0.08,0.0,0.45,0.0
2024-11-01 11:00:00,7332,11,11,,,,,,,,0.005,0.39,0.06,0.0,0.45,0.0
2024-11-01 12:00:00,7333,12,11,,,,,,,,0.005,0.35,0.01,0.0,0.36,0.0
2024-11-01 13:00:00,7334,13,11,,,,,,,,0.01,0.4,0.09,0.0,0.49,0.0
2024-11-01 14:00:00,7335,14,11,,,,,,,,0.005,0.37,0.03,0.0,0.4,0.0
2024-11-01 15:00:00,7336,15,11,,,,,,,,0.005,0.36,0.16,0.0,0.52,0.0
2024-11-01 16:00:00,7337,16,11,,,,,,,,0.005,0.36,0.22,0.0,0.58,0.0
2024-11-01 17:00:00,7338,17,11,,,,,,,,0.005,0.37,0.46,1.47,2.3,14.7
